id,name,name_fr,name_ar,sector,category,sub_category,address,lat,lon,phone,website,opening_hours,operator,brand,source,source_type,source_url,confidence_score,is_verified,osm_amenity,osm_shop
osm_node_11219562747,موقف السيارات,,,wellness,spa,,,33.5640144,-7.5990052,,,,,,OSM,osm,https://www.openstreetmap.org/node/11219562747,0.6,False,parking_space,
osm_node_11221900755,موقف السيارات,,,wellness,spa,,,33.5972328,-7.6244531,,,,,,OSM,osm,https://www.openstreetmap.org/node/11221900755,0.6,False,parking_space,
osm_node_11221913240,موقف السيارات,,,wellness,spa,,,33.5947876,-7.6224322,,,,,,OSM,osm,https://www.openstreetmap.org/node/11221913240,0.6,False,parking_space,
osm_node_11410285773,,,,wellness,hairdresser,,,33.5918491,-7.6147677,,,,,,OSM,osm,https://www.openstreetmap.org/node/11410285773,0.6,False,,hairdresser
osm_node_11410362900,,,,wellness,hairdresser,,,33.5936486,-7.6162301,,,,,,OSM,osm,https://www.openstreetmap.org/node/11410362900,0.6,False,,hairdresser
osm_node_11413664284,,,,wellness,hairdresser,,,33.5924201,-7.6157298,,,,,,OSM,osm,https://www.openstreetmap.org/node/11413664284,0.6,False,,hairdresser
osm_node_11418086125,جمعية بيلير,Association Bel air,جمعية بيلير,wellness,fitness,,,33.5918727,-7.6288711,,,Mo-Fr 08:00-22:00,,,OSM,osm,https://www.openstreetmap.org/node/11418086125,0.6,False,,
osm_node_11418152119,Source Zen,,,wellness,spa,,,33.5894594,-7.6280169,,,"PH,Mo-Su 08:00-22:00",,,OSM,osm,https://www.openstreetmap.org/node/11418152119,0.6,False,,massage
osm_node_11446076178,SPA carita,,,wellness,beauty,,,33.5892429,-7.6281034,,,,,,OSM,osm,https://www.openstreetmap.org/node/11446076178,0.6,False,,beauty
osm_node_11446225453,Carita,,,wellness,hairdresser,,,33.5893925,-7.6281752,,,,,,OSM,osm,https://www.openstreetmap.org/node/11446225453,0.6,False,,hairdresser
osm_node_11449695526,Centre dream PH,,,wellness,spa,,,33.589048,-7.6309556,,,,,,OSM,osm,https://www.openstreetmap.org/node/11449695526,0.6,False,,massage
osm_node_11630482009,,,,wellness,hairdresser,,,33.5401904,-7.6802663,,,,,,OSM,osm,https://www.openstreetmap.org/node/11630482009,0.6,False,,hairdresser
osm_node_12113426692,Ô Comptoir des Dames,,,wellness,beauty,,Rue Turgot,33.588274,-7.638418,+212 5 20 40 52 70,,,,,OSM,osm,https://www.openstreetmap.org/node/12113426692,0.6,False,,beauty
osm_node_12113618487,Fitness Park,,,wellness,fitness,,Urban Square,33.588541,-7.6402761,,,,,Fitness Park,OSM,osm,https://www.openstreetmap.org/node/12113618487,0.6,False,,
osm_node_12123301308,Coiffure Badr,,,wellness,hairdresser,,,33.5960486,-7.6405102,,,,,,OSM,osm,https://www.openstreetmap.org/node/12123301308,0.6,False,,hairdresser
osm_node_12163132578,Syllabus Coworking,,,wellness,spa,,Rue des Asphodelle زنقة أصفوديل,33.5712612,-7.6459067,+212 7 73 17 28 93,https://syllabuscoworking.com,24/7,,,OSM,osm,https://www.openstreetmap.org/node/12163132578,0.6,False,coworking_space,
osm_node_12300088801,Lady Hairstyle,,,wellness,hairdresser,,Rue Al Mansour Al Abidi زنقة المنصور العابدي,33.5801693,-7.6415637,,,,,,OSM,osm,https://www.openstreetmap.org/node/12300088801,0.6,False,,hairdresser
osm_node_12300088842,Oxygene,,,wellness,hairdresser,,Rue Ibn Jilali Tajeddine زنقة إبن الجيلالي تاج الدين,33.5813103,-7.6403656,,,,,,OSM,osm,https://www.openstreetmap.org/node/12300088842,0.6,False,,hairdresser
osm_node_12313025706,Karppes Center,,,wellness,hairdresser,,Rue Brahim Nakhai زنقة إبراهيم النخعي,33.5801252,-7.6426235,,,,,,OSM,osm,https://www.openstreetmap.org/node/12313025706,0.6,False,,hairdresser
osm_node_12315492617,حلاقة الإدريسي,,,wellness,hairdresser,,Rue Al Fourate زنقة الفرات,33.5816836,-7.6422699,,,,,,OSM,osm,https://www.openstreetmap.org/node/12315492617,0.6,False,,hairdresser
osm_node_12315492618,Coiffeur Driss El Abdi,,,wellness,hairdresser,,Rue Al Fourate زنقة الفرات,33.5817247,-7.6423223,,,,,,OSM,osm,https://www.openstreetmap.org/node/12315492618,0.6,False,,hairdresser
osm_node_12320323710,Coiffeur Skandar,,,wellness,hairdresser,,Rue Abou Ishak Chirazi,33.5822629,-7.6408962,,,,,,OSM,osm,https://www.openstreetmap.org/node/12320323710,0.6,False,,hairdresser
osm_node_12320338581,NICE,,,wellness,hairdresser,,Rue Ibn Jilali Tajeddine زنقة إبن الجيلالي تاج الدين,33.5816735,-7.6405583,,,,,,OSM,osm,https://www.openstreetmap.org/node/12320338581,0.6,False,,hairdresser
osm_node_12320338585,Previa Maroc,,,wellness,beauty,,Rue Ibn Jilali Tajeddine زنقة إبن الجيلالي تاج الدين,33.5818841,-7.640668,,,,,,OSM,osm,https://www.openstreetmap.org/node/12320338585,0.6,False,,cosmetics
osm_node_12323348627,Coiffure Cannes,,,wellness,hairdresser,,Rue Abou Ghaleb Chiane,33.5810601,-7.6398341,,,,,,OSM,osm,https://www.openstreetmap.org/node/12323348627,0.6,False,,hairdresser
osm_node_12324111894,Anytime Fitness,,,wellness,fitness,,Rue Ali Abderrazzak زنقة علي عبد الرزاق,33.5867878,-7.6443464,+212 6 64 91 29 35,https://www.anytimefitness.ma/,24/7,,Anytime Fitness,OSM,osm,https://www.openstreetmap.org/node/12324111894,0.6,False,,
osm_node_12334570405,Optical Discount,,,wellness,optician,,Rue Al Fourate زنقة الفرات,33.5799275,-7.6405671,,,,,,OSM,osm,https://www.openstreetmap.org/node/12334570405,0.6,False,,optician
osm_node_12497880550,A CORPS PARFAIT,,,wellness,hairdresser,,Rue Abou Ghaleb Chiane,33.5810808,-7.6395864,,,,,,OSM,osm,https://www.openstreetmap.org/node/12497880550,0.6,False,,hairdresser
osm_node_12497880551,GO FITNESS,,,wellness,fitness,,Rue Abou Ghaleb Chiane,33.5810551,-7.6394034,,,,,,OSM,osm,https://www.openstreetmap.org/node/12497880551,0.6,False,,
osm_node_12506546431,OPTIQUE BIR ANZARANE,,,wellness,optician,,Boulevard Bir Anzarane شارع بئر أنزران,33.5814196,-7.6391544,,,,,,OSM,osm,https://www.openstreetmap.org/node/12506546431,0.6,False,,optician
osm_node_12526429702,TAK OPTIC,,,wellness,optician,,Rue Bussang,33.5807395,-7.6381831,,,,,,OSM,osm,https://www.openstreetmap.org/node/12526429702,0.6,False,,optician
osm_node_12915342606,Unique Fitness Club,,,wellness,fitness,,,33.5901585,-7.6768856,,,,,,OSM,osm,https://www.openstreetmap.org/node/12915342606,0.6,False,,
osm_node_13067980594,Fresh Fade Barbershop,,,wellness,hairdresser,,,33.5850738,-7.6383308,+212 6 33 64 06 34,,,,,OSM,osm,https://www.openstreetmap.org/node/13067980594,0.6,False,,hairdresser
osm_node_13092969224,Smart Fit,,,wellness,fitness,,,33.5866623,-7.6383139,,,,,Smart Fit,OSM,osm,https://www.openstreetmap.org/node/13092969224,0.6,False,,
osm_node_13109298255,City Club,,,wellness,fitness,,Rue Stéphane Mallarmé,33.5725428,-7.6371134,,,,,,OSM,osm,https://www.openstreetmap.org/node/13109298255,0.6,False,,
osm_node_13203532063,MAC Cosmetics,,,wellness,beauty,,,33.586585,-7.63435,,,,,MAC Cosmetics,OSM,osm,https://www.openstreetmap.org/node/13203532063,0.6,False,,cosmetics
osm_node_13203557635,Concept Coiffure,,,wellness,hairdresser,,,33.5865324,-7.6368948,,,,,,OSM,osm,https://www.openstreetmap.org/node/13203557635,0.6,False,,hairdresser
osm_node_13284675501,Ronnie Gym,,,wellness,fitness,,,33.5412646,-7.6832145,,,24/7,,,OSM,osm,https://www.openstreetmap.org/node/13284675501,0.6,False,,
osm_node_13321724980,La Corniche,,,wellness,fitness,,Boulevard Abdelhadi Boutaleb شارع عبد الهادي بوطالب,33.5727893,-7.686831,,,,,,OSM,osm,https://www.openstreetmap.org/node/13321724980,0.6,False,,
osm_node_13321924953,MegaFit,,,wellness,fitness,,,33.5749696,-7.6822047,,,,,,OSM,osm,https://www.openstreetmap.org/node/13321924953,0.6,False,,
osm_node_13363479059,L'Atelier de Coiffure,,,wellness,hairdresser,,Boulevard Bir Anzarane شارع بئر أنزران,33.5859218,-7.6455622,,,,,,OSM,osm,https://www.openstreetmap.org/node/13363479059,0.6,False,,hairdresser
osm_node_13733924889,Flourish Soap,,,wellness,beauty,,Boulevard Al Quds شارع القدس,33.5354409,-7.6099126,+212 7 81 00 62 68,https://www.flourishsoap.ma,Mo-Fr 10:00-18:00,,,OSM,osm,https://www.openstreetmap.org/node/13733924889,0.6,False,,cosmetics
osm_node_13824724387,,,,wellness,beauty,,,33.5752453,-7.6472235,,,,,,OSM,osm,https://www.openstreetmap.org/node/13824724387,0.6,False,,beauty
osm_node_13824724388,,,,wellness,beauty,,,33.5748191,-7.6482152,,,,,,OSM,osm,https://www.openstreetmap.org/node/13824724388,0.6,False,,beauty
osm_node_13824724390,,,,wellness,hairdresser,,,33.5751853,-7.6486694,,,,,,OSM,osm,https://www.openstreetmap.org/node/13824724390,0.6,False,,hairdresser
osm_node_13853481766,Optic 2002,,,wellness,optician,,,33.5822555,-7.6384512,,,,,,OSM,osm,https://www.openstreetmap.org/node/13853481766,0.6,False,,optician
osm_node_13853743588,Vision For All,,,wellness,optician,,,33.5765384,-7.6377008,,,,,,OSM,osm,https://www.openstreetmap.org/node/13853743588,0.6,False,,optician
osm_node_13853903231,Faces,,,wellness,beauty,,,33.5869015,-7.6358246,,,,,,OSM,osm,https://www.openstreetmap.org/node/13853903231,0.6,False,,cosmetics
osm_node_13858983289,Galerie Optic,,,wellness,optician,,,33.5875763,-7.6361405,,,,,,OSM,osm,https://www.openstreetmap.org/node/13858983289,0.6,False,,optician
osm_node_13861018497,Matuvue,,,wellness,optician,,,33.5880937,-7.6400345,,,,,,OSM,osm,https://www.openstreetmap.org/node/13861018497,0.6,False,,optician
osm_node_13905848515,Armor,,,wellness,fitness,,,33.5839903,-7.6407401,,,,,,OSM,osm,https://www.openstreetmap.org/node/13905848515,0.6,False,,
osm_node_13921186537,Mia Makeup,,,wellness,beauty,,,33.5865573,-7.6346229,,,,,,OSM,osm,https://www.openstreetmap.org/node/13921186537,0.6,False,,cosmetics
osm_node_13921186542,Lynx Optique,,,wellness,optician,,,33.5863787,-7.6343505,,,,,,OSM,osm,https://www.openstreetmap.org/node/13921186542,0.6,False,,optician
osm_node_13921222748,Pleine Vue Optique,,,wellness,optician,,,33.5857315,-7.6377562,,,,,,OSM,osm,https://www.openstreetmap.org/node/13921222748,0.6,False,,optician
osm_node_13921272146,avril,,,wellness,beauty,,,33.5875953,-7.640381,,,,,,OSM,osm,https://www.openstreetmap.org/node/13921272146,0.6,False,,cosmetics
osm_node_13921293028,Unique Fitness Clubs,,,wellness,fitness,,,33.5898769,-7.6402138,,,,,,OSM,osm,https://www.openstreetmap.org/node/13921293028,0.6,False,,
osm_way_57899274,Miami,,,wellness,fitness,,,33.5972558,-7.6778211,,,,,,OSM,osm,https://www.openstreetmap.org/way/57899274,0.6,False,,
osm_way_105623007,موقف السيارات,,,wellness,spa,,,33.5974071,-7.6244796,,,,,,OSM,osm,https://www.openstreetmap.org/way/105623007,0.6,False,parking_space,
